Term,Year,Students,Subject,Number,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Course Title,Primary Instructor,GPA
Fall,2020,22,CWL,241,0,9,7,1,2,1,0,0,1,0,1,0,0,0,Early Masterpieces West Cultur,"Francisco, Meredith",3.4709090909090907
Fall,2015,28,PLPA,407,0,13,0,0,7,0,0,5,0,0,3,0,0,0,Diseases of Field Crops,"Eastburn, Darin M",3.0714285714285716
Spring,2015,53,CEE,380,6,6,9,8,6,10,6,2,0,0,0,0,0,0,Geotechnical Engineering,"Rutherford, Cassandra J",3.214150943396226
Fall,2015,80,CEE,498,0,61,16,3,0,0,0,0,0,0,0,0,0,0,Constr Equipment and Methods,"Young, Brent D",3.9088750000000005
Fall,2020,93,CMN,277,12,13,19,12,9,11,3,3,4,3,1,1,2,0,Intro to Mediated Comm,"Dixon, Travis L",3.1332258064516134
Summer,2020,131,ATMS,120,3,44,8,10,33,8,3,8,1,5,1,0,4,3,Severe and Hazardous Weather,"Choate, Jessica J",3.1510156250000003
Spring,2014,37,ACCY,504,0,13,9,0,12,3,0,0,0,0,0,0,0,0,Auditing,"Pesch, Heather L",3.4875675675675675
Summer,2011,72,SHS,410,9,19,25,8,6,3,1,0,1,0,0,0,0,0,Stuttering: Theory & Practice,"Choo, Ai L",3.6166666666666663
Fall,2021,69,CEE,422,6,15,14,13,16,2,1,2,0,0,0,0,0,0,Construction Cost Analysis,"El-Gohary, Nora",3.4542028985507245
Spring,2019,854,BADM,508,139,301,196,97,61,17,9,7,0,2,1,0,20,4,Leadership and Teams,"Loewenstein, Jeffrey",3.6109999999999993
Summer,2022,28,STAT,448,3,8,3,2,4,2,0,2,0,0,0,1,2,1,Advanced Data Analysis,"Glosemeyer, Darren W",3.0992592592592594
Fall,2010,25,IE,522,1,15,7,0,2,0,0,0,0,0,0,0,0,0,Statistical Methods in Finance,"Beck, Carolyn L",3.8276
Spring,2021,37,BADM,380,0,26,2,1,1,3,1,1,0,0,1,0,1,0,International Business,"Martinez, Candace A",3.5408108108108114
Summer,2011,28,TSM,422,1,12,0,3,8,1,2,0,0,0,0,0,1,0,Ag Health-Illnesses Prevention,"Petrea, Robert E",3.332857142857143
Summer,2011,26,GEOG,101,0,3,7,7,1,3,3,2,0,0,0,0,0,0,Geog of Developing Countries,"Lakhanpal, Shikha",3.1923076923076925
Spring,2022,107,KIN,150,0,35,0,0,37,0,0,27,0,0,6,0,2,0,Bioscience of Human Movement,"Boppart, Marni",2.9065420560747666
Spring,2017,46,TSM,100,0,3,2,0,9,3,1,9,7,0,4,4,4,0,Technical Systems in Agr,"Harper, Joe G",2.0228260869565218
Spring,2019,27,MATH,347,4,2,3,3,0,0,3,5,1,2,0,1,3,0,Fundamental Mathematics,"Dor On, Adam",2.4811111111111113
Spring,2018,40,IB,420,0,8,5,5,8,7,3,4,0,0,0,0,0,0,Plant Physiology,"Bernacchi, Carl",3.117
Fall,2012,54,ECON,411,3,6,7,8,10,5,2,9,2,0,1,0,1,0,Public Sector Economics,"Arvin-Rad, Hassan",2.9385185185185185
Spring,2010,25,ARCH,556,6,7,2,4,6,0,0,0,0,0,0,0,0,0,Advanced Structural Planning,"Mitalski, Marc A",3.6264
Spring,2021,44,SOC,350,0,16,7,3,12,1,0,0,0,0,2,0,3,0,Technology and Society,"Steward, Daniel J",3.189772727272727
Fall,2013,30,FSHN,140,17,4,2,1,2,1,0,1,0,1,0,1,0,0,Introduction to Hospitality,"Reutter, Elizabeth F",3.5780000000000003
Fall,2010,25,LAW,624,0,9,2,3,6,3,0,2,0,0,0,0,0,0,Real Estate Finance,"McDonald, Ward F",3.3336000000000006
Summer,2015,126,STAT,440,26,56,18,2,8,6,2,2,2,2,0,0,2,0,Statistical Data Management,"Unger, David",3.6142857142857148
Summer,2020,24,CLCV,115,4,9,5,1,2,1,1,1,0,0,0,0,0,0,Mythology of Greece and Rome,"Karnes, Victoria A",3.6116666666666664
Fall,2010,23,CMN,101,1,3,10,4,2,0,1,0,2,0,0,0,0,0,Public Speaking,"Watley, Erin D",3.377826086956522
Fall,2021,34,LAW,609,1,5,3,12,4,5,3,1,0,0,0,0,0,0,Legal Writing & Analysis,"Moritz, Shannon M",3.215
Summer,2020,85,JOUR,200,5,31,10,11,7,3,3,4,3,1,1,1,4,1,Introduction to Journalism,"Holden, Benjamin A",3.206428571428571
Fall,2016,47,MBA,502,0,9,7,14,13,3,1,0,0,0,0,0,0,0,Manufacturing&Service ProcMgmt,"Anand, Gopesh J",3.3542553191489364
Spring,2016,24,CI,475,0,20,3,1,0,0,0,0,0,0,0,0,0,0,Teach Elem Rdg & Lang Arts I,"Minniear, Jacob N",3.9308333333333336
Spring,2017,37,BADM,508,0,15,10,9,3,0,0,0,0,0,0,0,0,0,Leadership and Teams,"Loewenstein, Jeffrey",3.666756756756757
Spring,2013,29,FIN,580,5,16,7,1,0,0,0,0,0,0,0,0,0,0,Hedge Funds,"Clark, Stephen R",3.8972413793103446
Fall,2018,30,AAS,100,3,5,8,8,2,1,0,1,1,1,0,0,0,0,Intro Asian American Studies,"Thomas, Merin A",3.3890000000000002
Fall,2017,33,AAS,100,5,11,6,3,3,0,0,2,2,0,0,0,1,0,Intro Asian American Studies,"Lee, Alexander J",3.4045454545454543
Fall,2018,21,PS,101,0,4,0,2,4,2,5,2,1,0,0,0,1,0,Intro to US Gov & Pol,"Perez, Eristeo J",2.7295238095238097
Summer,2011,32,SOC,100,5,6,9,4,3,1,1,2,0,0,0,1,0,0,Introduction to Sociology,"Buckley-Shaklee, Amber J",3.406875
Fall,2018,58,MATH,125,1,5,6,6,8,6,3,11,3,1,2,0,6,0,Elementary Linear Algebra,"Dor On, Adam",2.471551724137931
Spring,2011,272,HDFS,105,103,70,49,24,15,5,3,0,2,0,0,0,1,0,Intro to Human Development,"Reis, Janet M",3.751580882352941
Fall,2018,27,HIST,205,6,9,4,6,0,0,0,0,0,0,0,0,2,0,LatAm Hist: Primary Accounts,"Kosovych, Silvia",3.505925925925926
Spring,2021,21,SHS,121,3,4,3,2,7,0,0,0,0,1,0,0,1,0,American Sign Language I,"Colon, Carlos",3.238095238095238
Spring,2011,28,HIST,473,0,1,5,5,6,5,3,1,1,0,0,0,1,0,Crises of Political Tolerance,"Leff, Mark H",2.8932142857142855
Spring,2015,30,SHS,577,2,23,4,1,0,0,0,0,0,0,0,0,0,0,Advanced Practicum in SHS,"Cetin, Patricia D",3.933666666666667
Fall,2014,38,PHYS,580,2,4,4,7,9,9,2,0,1,0,0,0,0,0,Quantum Mechanics I,"Ryu, Shinsei",3.140789473684211
Spring,2014,23,MACS,101,1,1,5,4,6,1,1,1,1,0,0,0,2,0,Intro to the Media,"Bai, Meijiadai",2.8843478260869566
Fall,2013,307,CHEM,102,5,17,11,16,55,54,35,41,23,13,10,8,16,3,General Chemistry I,"Hummel, Thomas J",2.386315789473684
Fall,2018,88,BADM,567,5,26,22,7,8,5,6,0,1,0,0,0,7,1,Process Management,"Palekar, Udatta S",3.230459770114943
Summer,2011,22,BUS,101,0,17,3,2,0,0,0,0,0,0,0,0,0,0,Business Prof Responsibility,"Gunsalus, C K",3.894090909090909
Spring,2021,23,MSE,481,4,5,5,4,3,2,0,0,0,0,0,0,0,0,Electron Microscopy,"Huang, Pinshane",3.5656521739130436
Spring,2022,28,ADV,283,6,7,5,3,7,0,0,0,0,0,0,0,0,0,Advertising and Brand Strategy,"Hitchon, Jacqueline C",3.6192857142857138
Spring,2017,41,PSYC,100,2,3,8,6,8,1,3,3,1,1,1,0,2,2,Intro Psych,"Travis, Lisa L",2.8974358974358974
Spring,2013,40,ECON,102,0,8,4,6,9,7,3,2,0,0,1,0,0,0,Microeconomic Principles,"Ham Gonzalez, Andres",3.1085
Spring,2022,336,CS,374,24,39,49,35,45,41,26,31,14,11,9,4,6,2,Intro to Algs & Models of Comp,"Chan, Timothy M",2.8895808383233534
Spring,2018,21,SOCW,507,0,14,3,2,1,0,0,1,0,0,0,0,0,0,School Social Work Practice,"Bragg, Mary",3.7461904761904763
Spring,2013,25,PSYC,407,0,18,0,0,6,0,0,1,0,0,0,0,0,0,Statistical Methods II,"Gratton, Gabriele",3.68
Spring,2016,22,BTW,250,0,2,3,7,9,0,0,1,0,0,0,0,0,0,Principles Bus Comm,"Moss, Andrew P",3.2418181818181817
Fall,2012,27,LER,542,2,14,3,2,6,0,0,0,0,0,0,0,0,0,Collective Bargaining,"Olson, Craig A",3.6914814814814814
Fall,2015,56,ACE,427,0,8,8,15,15,6,1,3,0,0,0,0,0,0,Commodity Price Analysis,"Mallory, Mindy L",3.226071428571429
Fall,2010,24,DANC,109,3,10,5,1,1,1,0,0,0,0,0,0,1,2,Ballet III,"Lehovec, Linda M",3.6068181818181815
Spring,2018,37,FIN,411,3,6,10,6,4,7,1,0,0,0,0,0,0,0,Investment & Portfolio Mngt,"Ye, Mao",3.3972972972972975
Spring,2011,26,RLST,110,0,10,2,3,3,2,3,2,1,0,0,0,0,0,World Religions,"Raybeck, Nathan D",3.243461538461539
Fall,2014,30,ECE,206,0,19,10,0,1,0,0,0,0,0,0,0,0,0,Elec & Electronic Circuits Lab,"Zhu, Junheng",3.856666666666667
Fall,2014,31,CMN,435,1,5,8,8,4,2,0,1,0,0,0,1,1,0,Adv Interpersonal Comm,"Ramey, Mary E",3.2261290322580645
Fall,2013,48,PSYC,201,13,13,7,10,2,0,2,1,0,0,0,0,0,0,Intro to Social Psych,"Cho, Seong Hee",3.6593750000000003
Fall,2010,187,MATH,299,10,13,24,24,23,22,22,25,8,6,4,0,6,0,Topics in Mathematics,"Laugesen, Richard S",2.75048128342246
Fall,2010,37,ACCY,202,1,7,4,9,8,1,2,4,1,0,0,0,0,0,Accounting and Accountancy II,"Bobbitt, Lindsay L",3.17972972972973
Spring,2015,35,FIN,221,0,12,1,4,5,2,0,6,0,2,3,0,0,0,Corporate Finance,"Kim, Hyun",2.9425714285714286
Fall,2019,39,ACCY,569,2,12,8,8,5,3,0,0,0,0,0,0,1,0,Data Driven Decisions in Acctg,"Guymon, Ronald N",3.4617948717948717
Fall,2020,49,PHYS,326,0,3,6,10,7,8,7,2,1,2,3,0,0,0,Classical Mechanics II,"Golding, Ido",2.8024489795918366
Spring,2018,55,ME,310,1,12,8,12,6,6,6,2,2,0,0,0,0,0,Fundamentals of Fluid Dynamics,"Juarez, Gabriel",3.2119999999999997
Spring,2017,178,ACE,231,9,39,48,31,28,12,4,2,1,2,0,1,1,0,Food and Agribusiness Mgt,"Stoddard, Paul B",3.4030898876404487
Fall,2013,50,SPED,322,0,19,0,0,22,0,0,8,0,0,1,0,0,0,Intro Intellectual Disability,"Trach, John S",3.18
Spring,2022,22,KIN,107,11,7,0,0,1,0,0,1,0,0,0,0,2,0,Aquatic Sport Activities,"Smith, Nicolette",3.5
Fall,2018,52,KIN,104,0,44,0,0,5,0,0,0,0,0,1,0,2,0,Ice Skating,"Park, Doo Jae",3.6923076923076925
Fall,2021,93,MSE,457,1,31,14,14,10,5,7,7,1,1,1,0,0,1,Polymer Chemistry,"Evans, Christopher",3.300652173913044
Spring,2018,24,MCB,317,1,8,0,3,8,0,1,3,0,0,0,0,0,0,Genetics and Genomics,"Rivier, David H",3.2633333333333336
Fall,2021,22,MATH,447,5,0,3,2,7,1,0,2,0,0,0,0,2,0,Real Variables,"Oikhberg, Timur",2.97
Spring,2010,24,AFRO,100,0,4,9,1,4,3,1,0,0,0,0,0,1,1,Intro to African American St,"Johannes, Mary E",3.247826086956522
Fall,2019,39,AE,199,0,25,5,3,3,1,1,0,0,0,1,0,0,0,Computer Aided Design,"Woodard, Brian S",3.6753846153846155
Fall,2012,24,CHLH,410,0,18,0,0,6,0,0,0,0,0,0,0,0,0,Public Health Practice,"Remmert, David M",3.75
Fall,2021,50,ECON,102,19,8,3,4,5,0,3,2,2,1,1,0,1,1,Microeconomic Principles,"Stechuk, Sunlee",3.346734693877552
Fall,2012,58,BADM,582,1,26,17,13,1,0,0,0,0,0,0,0,0,0,Multinational Management,"Sleptsov, Alexander",3.735862068965517
Fall,2021,36,IHLT,101,0,27,0,0,4,0,0,2,0,0,0,0,3,0,Introduction to i-Health,"Pulley, Tonya M",3.4444444444444446
Spring,2019,23,SOC,196,0,15,2,0,1,1,0,0,0,0,1,0,3,0,Issues in Sociology,"McDermott, Monica",3.217826086956522
Spring,2011,21,CMN,101,0,6,5,3,4,0,2,0,1,0,0,0,0,0,Public Speaking,"Lowe, Marissa E",3.3652380952380954
Spring,2011,50,MBA,503,1,17,15,11,6,0,0,0,0,0,0,0,0,0,Strategy,"Miller, Douglas J",3.6336
Fall,2011,38,CEE,457,0,9,6,8,7,2,5,1,0,0,0,0,0,0,Groundwater,"Valocchi, Albert J",3.280263157894737
Spring,2018,23,CW,100,0,5,6,6,4,1,1,0,0,0,0,0,0,0,Intro to Creative Writing,"Davenport, Stephen M",3.4347826086956523
Spring,2017,22,MUS,414,0,13,6,1,1,0,1,0,0,0,0,0,0,0,Music In and AS Revolution,"Praeger, Ulrike",3.758181818181818
Fall,2010,31,ACCY,405,0,7,10,10,3,1,0,0,0,0,0,0,0,0,Assurance and Attestation,"Pomeroy, Bradley M",3.537741935483871
Spring,2017,195,CHEM,104,6,16,10,12,34,21,15,46,15,3,9,3,4,1,General Chemistry II,"Andino Martinez, Jose G",2.524381443298969
Fall,2019,653,CHEM,105,45,315,101,78,47,30,4,9,6,3,4,1,9,1,General Chemistry Lab II,"Marville, Kelly",3.585138036809816
Summer,2022,26,UP,136,2,15,3,2,1,0,0,0,2,0,0,0,1,0,Urban Sustainability,"Allred, Dustin",3.538846153846154
Spring,2017,84,STAT,430,7,25,16,6,6,8,4,6,4,0,1,0,1,0,Stochastic Processes,"Stepanov, Alexey G",3.2745238095238096
Spring,2021,75,CS,467,15,43,10,4,3,0,0,0,0,0,0,0,0,0,Social Visualization,"Karahalios, Kyratso G",3.8802666666666665
Spring,2019,21,SOCW,516,5,6,0,1,2,1,3,3,0,0,0,0,0,0,"Child, Youth and Family Svcs","Havlicek, Judith R",3.2852380952380957
Spring,2014,55,FSHN,460,1,36,1,5,6,1,0,2,3,0,0,0,0,0,Food Processing Engineering,"Morris, Scott A",3.5999999999999996
Spring,2011,37,BADM,375,0,21,1,6,4,1,1,0,0,0,2,0,0,1,Business Process Management,"Gurumurthi, Suryanarayana",3.5180555555555557
Spring,2010,30,CLCV,115,0,25,0,0,3,0,0,1,0,0,0,0,1,0,Mythology of Greece and Rome,"Buckle, Jenny M",3.7
Spring,2019,51,CS,467,10,31,4,4,1,0,0,0,0,0,0,0,0,1,Social Visualization,"Karahalios, Kyratso G",3.9
Fall,2020,47,ME,370,6,14,8,6,6,2,2,1,1,0,0,0,1,0,Mechanical Design I,"van der Zande, Arend",3.4257446808510634
Summer,2011,72,CEE,471,2,15,24,22,6,2,0,0,0,0,0,0,1,0,Structural Mechanics,"Masud, Arif",3.509444444444444
Fall,2019,62,SHS,300,6,16,10,6,11,6,2,3,1,0,1,0,0,0,Anat & Physiol Spch Mechanism,"Ishikawa, Keiko",3.339193548387097
Fall,2016,39,ACCY,405,0,2,8,22,4,1,1,1,0,0,0,0,0,0,Assurance and Attestation,"Bauer, Timothy D",3.3235897435897437
Fall,2016,23,LAS,101,6,6,4,2,3,0,1,1,0,0,0,0,0,0,Freshman Seminar,"Soranso, Murillo S",3.5943478260869566
Spring,2011,92,ARCH,352,13,15,16,10,14,10,8,3,0,1,1,1,0,0,Mech of Mat & Design Appl,"Uihlein, Marci S",3.2647826086956515
Fall,2019,31,GS,101,0,28,2,0,1,0,0,0,0,0,0,0,0,0,Exploring General Studies,"Kim, Jessica Y",3.946451612903226
Fall,2015,35,BADM,590,0,20,9,4,0,2,0,0,0,0,0,0,0,0,Sustainability,"Viswanathan, Madhubalan",3.7625714285714285
Fall,2011,26,LAS,101,8,11,0,3,2,1,0,0,1,0,0,0,0,0,Freshman Seminar,"Hoffman, Ruth A",3.705
Fall,2012,34,ACCY,515,0,6,2,3,16,7,0,0,0,0,0,0,0,0,Auditing & Assurance Standards,"Beck, Paul J",3.1770588235294115
Spring,2011,77,RST,255,21,24,7,9,6,5,0,2,1,1,0,0,0,1,Ethical Issues in Sport Mgmt.,"Hardin, Donald R",3.605394736842105
Spring,2015,39,ESE,445,12,8,7,4,3,2,1,0,0,0,0,0,1,1,Earth Resources Sustainability,"Cole, Todd M",3.5705263157894738
Fall,2011,30,ANTH,143,7,6,3,2,7,2,0,1,1,1,0,0,0,0,Biology of Human Behavior,"Clancy, Kathryn B",3.367
Spring,2011,22,HIST,172,3,12,2,3,1,0,1,0,0,0,0,0,0,0,US Hist Since 1877,"Roediger, David R",3.7572727272727273
Fall,2017,39,ME,420,5,29,1,0,4,0,0,0,0,0,0,0,0,0,Intermediate Heat Transfer,"Miljkovic, Nenad",3.888974358974359
Fall,2017,31,SOC,100,0,18,1,1,7,1,1,2,0,0,0,0,0,0,Introduction to Sociology,"Teimourigerdeh, Amirhosse",3.5161290322580645
Spring,2016,64,PS,101,1,4,3,7,15,13,5,3,5,4,1,3,0,0,Intro to US Gov & Pol,"Selin, Jennifer L",2.6306249999999998
Spring,2013,36,ECON,202,0,6,7,1,7,4,0,3,2,0,1,0,5,0,Economic Statistics I,"Jo, Young",2.6399999999999997
Fall,2017,22,SE,420,6,10,3,2,1,0,0,0,0,0,0,0,0,0,Digital Control Systems,"Sun, Ruoyu",3.8486363636363636
Spring,2017,51,CHEM,205,1,5,4,12,9,6,5,4,3,1,0,0,0,1,Accelerated Chemistry Lab II,"Huang, Tina H",2.9530000000000003
Fall,2010,25,CMN,111,0,17,4,2,2,0,0,0,0,0,0,0,0,0,Oral & Written Comm I,"Cooper, Troy B",3.8136
Spring,2019,27,ECON,103,5,3,4,3,3,2,3,0,1,0,1,0,2,0,Macroeconomic Principles,"Leite Estanisla, Luiz Fel",2.9877777777777776
Spring,2021,24,BIOE,198,1,5,2,3,5,3,0,2,0,0,2,1,0,0,Biomedical Data Analysis,"Insana, Michael",2.95875
Spring,2015,21,MCB,150,1,3,1,2,2,3,1,5,0,2,0,0,1,0,Molec & Cellular Basis of Life,"Reedy, Melissa M",2.6347619047619046
Fall,2013,22,ACES,101,0,18,0,0,3,0,0,1,0,0,0,0,0,0,Contemporary Issues in ACES,"Simmons, F W",3.772727272727273
Spring,2011,23,LER,100,1,5,2,4,2,0,0,1,0,1,3,0,3,1,Introduction to Labor Studies,"Mitrani, Samuel D",2.5904545454545453
Fall,2019,22,AGED,550,0,10,5,2,2,2,0,1,0,0,0,0,0,0,Advanced Program Delivery,"Taylor, Amanda D",3.561363636363637
Spring,2017,104,ARCH,352,20,21,24,10,15,5,4,4,1,0,0,0,0,0,Mech of Mat & Design Appl,"Uihlein, Marci S",3.487692307692308
Spring,2021,180,ASTR,122,55,51,13,11,19,3,8,4,4,1,1,0,10,0,Stars and Galaxies,"Dunne, Bryan C",3.383333333333333
Fall,2020,28,IS,501,11,16,0,0,1,0,0,0,0,0,0,0,0,0,Reference and Info Services,"Wong, Melissa A",3.9642857142857144
Spring,2014,39,CS,414,0,11,6,2,12,3,1,3,1,0,0,0,0,0,Multimedia Systems,"Nahrstedt, Klara",3.2484615384615383
Fall,2012,48,BADM,320,0,22,15,6,1,2,0,0,0,0,2,0,0,0,Principles of Marketing,"Shabbir, Muhammad S",3.611875
Spring,2015,40,RST,200,0,35,0,0,4,0,0,1,0,0,0,0,0,0,Leadership in RST,"Hardin, Donald R",3.85
Fall,2016,25,IS,446,0,16,8,1,0,0,0,0,0,0,0,0,0,0,Fantasy Lit/Media for Youth,"Hoiem, Elizabeth F",3.8676
Spring,2013,29,MCB,247,2,4,5,2,5,5,1,2,3,0,0,0,0,0,Human Anat & Physiol Lab II,"Brown, Chester M",3.0586206896551724
Summer,2011,22,KIN,100,7,8,2,2,2,0,0,0,0,0,0,0,0,1,Cond & Wt Control,"Leyshon, Kyle R",3.8095238095238093
Spring,2022,50,CHLH,304,11,20,6,2,3,1,2,1,0,1,0,0,3,0,Foundations of Health Behavior,"DiFilippo, Kristen N",3.4468
Fall,2013,35,ACCY,201,1,1,10,8,1,6,3,2,2,0,0,0,1,0,Accounting and Accountancy I,"Huang, John",2.991142857142857
Fall,2010,234,PS,101,0,31,11,32,24,32,40,14,17,0,20,0,10,3,Intro to US Gov & Pol,"Krassa, Michael A",2.5885714285714285
Spring,2017,38,ECON,103,4,8,11,4,6,1,1,1,1,0,0,1,0,0,Macroeconomic Principles,"Czurylo, Todd A",3.395526315789473
Spring,2020,92,SHS,120,0,77,0,0,8,0,0,3,0,0,1,0,3,0,"Child, Comm, & Lang Ability","Wachtel, Jayne M",3.6847826086956523
Fall,2016,31,ACCY,511,0,18,8,4,1,0,0,0,0,0,0,0,0,0,External Risk Measurement/Rept,"Abdel-Khalik, Ahmed R",3.7961290322580648
Fall,2015,25,ANTH,143,4,13,2,3,2,1,0,0,0,0,0,0,0,0,Biology of Human Behavior,"Clancy, Kathryn B",3.76
Fall,2018,56,CHEM,101,2,8,4,5,5,4,11,7,2,2,1,3,2,0,Introductory Chemistry,"McCarren, Elise M",2.6008928571428567
Spring,2019,77,STAT,410,11,17,7,10,10,5,0,4,7,0,2,0,4,0,Statistics and Probability II,"Stepanov, Alexey G",3.0653246753246752
Summer,2010,26,SOC,200,2,5,4,3,5,5,0,2,0,0,0,0,0,0,Intro to Sociological Theory,"Barnett, Bernice M",3.27
Fall,2012,54,SHS,431,1,19,10,5,16,2,1,0,0,0,0,0,0,0,Lang Disorders Preschool Child,"Hadley, Pamela A",3.5003703703703706
Fall,2011,41,IE,410,0,4,2,2,9,7,6,4,1,0,2,0,4,0,Stochastic Processes & Applic,"Jacobson, Sheldon H",2.4717073170731707
Fall,2017,49,MBA,502,3,18,4,2,21,1,0,0,0,0,0,0,0,0,Managerial Economics,"DeBrock, Lawrence M",3.4899999999999998
Spring,2014,42,ECON,302,1,7,3,4,5,1,2,2,5,3,2,1,6,0,Inter Microeconomic Theory,"Feng, Qinping",2.32547619047619
Fall,2011,146,PS,240,0,62,20,8,14,15,9,7,1,1,6,0,3,0,Intro to Comp Politics,"Cheibub, Jose A",3.2469863013698625
Fall,2015,107,CS,450,9,30,18,11,22,6,6,2,2,0,1,0,0,0,Numerical Analysis,"Fischer, Paul",3.392803738317757
Spring,2010,29,ECON,103,0,8,0,0,8,0,0,4,0,0,2,0,6,1,Macroeconomic Principles,"Yang, Jie",2.357142857142857
Spring,2014,21,UP,136,3,15,2,1,0,0,0,0,0,0,0,0,0,0,Fndtns Urban Sustainability,"Allred, Dustin",3.9366666666666665
Spring,2015,24,AIS,101,15,4,4,1,0,0,0,0,0,0,0,0,0,0,Intro to Amer Indian Studies,"Diaz, Vicente M",3.9170833333333337
Fall,2018,37,MATH,442,6,6,2,5,3,0,1,2,3,1,1,2,5,0,Intro Partial Diff Equations,"Dyachenko, Sergey A",2.594594594594595
Spring,2022,42,ECON,102,4,7,5,5,4,2,3,3,1,4,2,0,2,0,Microeconomic Principles,"Yu, Yueyuan",2.817142857142857
Spring,2017,26,ACCY,304,0,4,10,7,3,2,0,0,0,0,0,0,0,0,Accounting Control Systems,"Wu, Martin G",3.4750000000000005
Spring,2020,172,ASTR,122,33,74,22,6,10,10,4,6,1,0,1,1,4,0,Stars and Galaxies,"Dunne, Bryan C",3.546976744186047
Fall,2015,24,ACE,161,0,10,0,0,6,0,0,5,0,0,2,0,0,1,Microcomputer Applications,"Rogalla, Valerie",3.0434782608695654
Summer,2011,40,BADM,323,0,4,26,6,4,0,0,0,0,0,0,0,0,0,Marketing Communications,"White, Tiffany B",3.585
Fall,2018,23,SPAN,102,5,4,1,1,3,3,2,2,1,0,1,0,0,0,Elementary Spanish II,"Parodi, Marco M",3.1017391304347828
Summer,2018,36,ACCY,501,3,11,15,3,2,1,1,0,0,0,0,0,0,0,Accounting Analysis I,"Augusto Sampaio, Gerlando",3.6677777777777774
Fall,2016,28,CI,406,0,20,2,4,2,0,0,0,0,0,0,0,0,0,Thry Prac in Elem Schl Tch I,"Jones, Alexis L",3.809285714285714
Spring,2022,33,SHS,200,10,7,6,4,2,3,0,0,0,1,0,0,0,0,General Phonetics,"Krok, Windi",3.5963636363636367
Fall,2019,172,STAT,107,6,109,7,13,11,4,3,3,3,4,2,0,5,2,Data Science Discovery,"Flanagan, Karle A",3.517529411764706
Fall,2017,30,EDUC,201,13,3,4,5,1,2,2,0,0,0,0,0,0,0,Identity and Difference in Edu,"Harris, Jadyn",3.611
Fall,2011,28,ANTH,143,6,9,6,3,2,0,0,2,0,0,0,0,0,0,Biology of Human Behavior,"Clancy, Kathryn B",3.6432142857142855
Spring,2018,42,ECE,498,4,8,10,8,9,1,2,0,0,0,0,0,0,0,Smartphone computing and Appli,"Roy Choudhury, Romit",3.468333333333333
Fall,2021,60,ADV,305,28,21,3,1,3,1,0,0,0,1,0,0,2,0,Digital ADV Content,"Fisher, Jacob T",3.7223333333333333
Fall,2010,160,PS,100,0,23,21,35,40,20,6,8,2,0,1,0,3,1,Intro to Political Science,"Bernhard, William T",3.1027672955974843
Spring,2011,29,FSHN,418,0,9,0,6,12,0,0,2,0,0,0,0,0,0,Food Analysis,"Cadwallader, Keith R",3.3096551724137933
Fall,2017,25,CHEM,103,8,10,3,1,1,1,0,1,0,0,0,0,0,0,General Chemistry Lab I,"Brubaker, Riley J",3.7604
Fall,2019,25,GEOG,570,0,9,2,7,6,1,0,0,0,0,0,0,0,0,Advanced Spatial Analysis,"McLafferty, Sara L",3.4928000000000003
Spring,2022,291,PSYC,224,33,110,28,22,50,10,7,11,4,3,6,1,6,0,Cognitive Psych,"Sahakyan, Lili",3.368969072164948
Fall,2017,67,SE,310,0,7,6,16,22,7,7,2,0,0,0,0,0,0,Dsgn of Structures & Mechanism,"Kim, Harrison H",3.108955223880597
Fall,2011,187,IB,105,0,107,0,0,67,0,0,12,0,0,1,0,0,0,Environmental Biology,"Gotzek, Dietrich A",3.4973262032085564
Spring,2021,31,AE,311,3,18,7,0,1,1,0,1,0,0,0,0,0,0,Incompressible Flow,"Saxton-Fox, Theresa A",3.785806451612903
Fall,2017,44,THEA,101,26,5,6,0,2,0,1,0,0,0,1,1,1,1,Introduction to Theatre Arts,"Morrissette, Jason W",3.628372093023256
Fall,2019,199,PHYS,213,37,31,19,18,14,17,15,14,12,6,9,5,2,0,Univ Physics: Thermal Physics,"Wagner, Lucas K",2.97678391959799
Spring,2011,22,MUS,346,0,19,2,1,0,0,0,0,0,0,0,0,0,0,Teaching of Choral Music,"Solya, Andrea",3.9395454545454545
Spring,2014,334,CHEM,104,9,46,50,48,66,40,20,15,13,8,7,10,1,1,General Chemistry II,"Ray, Christian R",2.9753453453453456
Fall,2018,25,ENG,198,3,17,0,1,2,0,0,2,0,0,0,0,0,0,First-Year Women Engineers,"Newell, Brooke S",3.7332
Fall,2015,43,ANSC,309,0,26,2,7,2,5,0,1,0,0,0,0,0,0,Meat Production and Marketing,"Boler, Dustin D",3.627906976744186
Fall,2015,25,BUS,101,0,13,6,5,0,1,0,0,0,0,0,0,0,0,Business Prof Responsibility,"DeBrock, Lawrence M",3.7335999999999996
Fall,2015,23,IE,400,1,8,3,2,5,1,0,0,2,0,1,0,0,0,Design & Anlys of Experiments,"Chronopoulou, Alexandra",3.290434782608696
Spring,2022,179,MATH,241,10,33,28,30,22,19,8,11,10,1,1,1,5,0,Calculus III,"Russell, Matthew C",3.0822905027932963
Fall,2017,172,STAT,212,8,60,24,19,31,4,8,12,3,0,0,2,1,0,Biostatistics,"Simpson, Douglas G",3.3489534883720924
Fall,2014,99,PS,240,16,19,12,18,16,8,3,2,1,0,2,0,1,1,Intro to Comp Politics,"Cheibub, Jose A",3.3469387755102047
