Term,Year,Students,Subject,Number,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Course Title,Primary Instructor,GPA
Spring,2021,23,CEE,300,1,2,3,2,2,4,7,1,0,0,1,0,0,0,Behavior of Materials,"Henschen, Jacob D",2.854782608695652
Spring,2020,30,SOC,100,0,10,11,2,5,1,0,0,1,0,0,0,0,0,Introduction to Sociology,"Shifrin, Elizabeta",3.545666666666667
Fall,2010,27,CHLH,244,0,0,2,4,3,5,1,2,4,1,3,1,1,0,Health Statistics,"Loggins, Shondra S",2.26
Summer,2012,30,CS,173,1,0,8,5,2,8,4,0,1,0,0,1,0,0,Discrete Structures,"Pittman, Lance C",2.9676666666666667
Spring,2018,93,CHBE,321,4,16,14,10,13,11,8,9,5,0,1,0,2,0,Thermodynamics,"Sing, Charles E",3.0004301075268818
Spring,2022,133,HORT,105,87,22,4,5,4,2,2,1,2,1,0,0,2,1,Vegetable Gardening,"Nelson, Jennifer S",3.7575757575757573
Spring,2014,21,RHET,233,0,3,8,6,2,1,0,1,0,0,0,0,0,0,Principles of Composition,"Behrens, Michael A",3.429047619047619
Fall,2018,28,ACCY,301,0,8,3,4,4,2,2,4,0,1,0,0,0,0,Atg Measurement & Disclosure,"Anderson, Spencer B",3.130714285714286
Fall,2017,21,AE,454,6,10,3,2,0,0,0,0,0,0,0,0,0,0,Systems Dynamics & Control,"Namachchivaya, N S",3.889047619047619
Spring,2014,334,CHEM,104,9,46,50,48,66,40,20,15,13,8,7,10,1,1,General Chemistry II,"Ray, Christian R",2.9753453453453456
Spring,2017,80,PSYC,365,21,23,18,7,9,1,0,0,0,0,0,0,0,1,"Stress, Trauma and Resilience","Uddin, Eva M",3.7346835443037976
Fall,2010,36,HRE,411,31,4,0,0,0,0,0,0,0,0,1,0,0,0,Instructional Design,"Huang, Wen-Hao",3.9166666666666665
Fall,2011,43,UP,418,10,10,12,5,2,0,0,3,1,0,0,0,0,0,GIS for Planners,"Mix, Troy D",3.589767441860465
Spring,2016,33,FSHN,461,15,9,2,2,1,3,0,0,1,0,0,0,0,0,Food Processing I,"Artz, William E",3.7175757575757578
Spring,2010,22,CMN,101,1,4,7,3,3,2,0,1,0,1,0,0,0,0,Public Speaking,"Stryker, Allison",3.3340909090909094
Summer,2021,30,NRES,472,0,27,0,0,1,0,0,1,0,0,0,0,1,0,Environmental Psychology,"Browning, Matthew",3.7666666666666666
Spring,2022,31,IS,530,0,23,5,1,0,1,0,1,0,0,0,0,0,0,Collection Development,"Holba Puacz, Jeanne T",3.8177419354838706
Fall,2017,25,CHEM,103,14,2,5,1,1,1,0,1,0,0,0,0,0,0,General Chemistry Lab I,"Aghajani, Ali Asghar",3.734
Fall,2019,66,EDUC,101,42,16,3,2,0,0,1,0,0,0,0,0,2,0,Education Orientation Seminar,"Latham, Nancy I",3.8181818181818183
Fall,2017,60,SOC,350,1,29,9,8,5,1,4,1,0,0,2,0,0,0,Technology and Society,"Steward, Daniel J",3.511
Spring,2019,41,BADM,311,7,14,8,6,4,0,1,0,1,0,0,0,0,0,Leading Individuals and Teams,"Kim, Jihyeon",3.642439024390244
Spring,2011,22,CMN,323,0,3,11,0,4,2,0,1,1,0,0,0,0,0,Argumentation,"Hill, Ian E",3.335454545454546
Fall,2018,130,PHYS,325,1,27,16,13,16,18,5,11,2,1,8,3,9,0,Classical Mechanics I,"Adshead, Peter J",2.7569230769230764
Fall,2019,39,UP,418,11,8,3,4,6,2,0,2,0,0,2,0,1,0,GIS for Planners,"Fang, Fang",3.3248717948717954
Spring,2015,24,MATH,446,1,5,5,0,3,3,2,0,0,1,4,0,0,0,Applied Complex Variables,"Wu, Jang-Mei G",2.889583333333333
Fall,2014,24,MACS,101,4,4,5,3,2,0,1,3,2,0,0,0,0,0,Intro to the Media,"Jiao, Yang",3.2504166666666667
Fall,2010,27,RLST,104,0,11,0,0,10,0,0,4,0,0,1,0,1,0,Asian Mythology,"Gopalakrishnan, Suchithra",3.074074074074074
Fall,2019,22,SE,402,0,7,9,2,1,2,1,0,0,0,0,0,0,0,Comp-Aided Product Realization,"Leake, James M",3.561818181818182
Fall,2014,24,SHS,321,0,0,3,6,2,4,5,1,1,0,0,1,1,0,American Sign Language III,"Carrington, Edwin H",2.6525000000000003
Spring,2018,24,MATH,417,8,0,1,1,2,1,2,4,2,2,0,0,1,0,Intro to Abstract Algebra,"Pascaleff, James",2.76375
Spring,2015,33,BADM,375,5,5,4,6,6,4,2,1,0,0,0,0,0,0,Business Process Management,"Karthik Murali, -",3.3333333333333335
Spring,2016,83,CS,412,5,26,17,4,8,9,1,2,5,0,2,0,2,2,Introduction to Data Mining,"Sundaram, Hari",3.2644444444444445
Fall,2015,34,ECON,103,1,5,8,8,6,2,3,1,0,0,0,0,0,0,Macroeconomic Principles,"Kelly, James C",3.3038235294117646
Spring,2010,32,ECON,302,2,3,5,2,7,6,6,1,0,0,0,0,0,0,Inter Microeconomic Theory,"de Castro Filho, Luciano",3.0628125
Spring,2014,52,ME,471,2,4,4,6,7,2,4,10,5,1,0,2,5,0,Finite Element Analysis,"Haber, Robert B",2.4103846153846153
Fall,2016,45,GS,101,0,25,8,6,0,1,1,0,0,0,0,3,1,0,Exploring General Studies,"Jamal, Malcolm A",3.4744444444444444
Fall,2018,83,PSYC,333,0,12,9,11,9,17,4,6,10,1,0,2,1,1,Social Psych in Society Lab,"Cohen, Dov",2.8139024390243903
Spring,2013,34,ECON,103,2,3,0,3,8,3,1,8,1,1,2,0,1,1,Macroeconomic Principles,"Leite Estanisla, Luiz Fel",2.585757575757576
Summer,2018,22,MCB,250,6,5,0,0,2,2,1,0,4,1,0,0,0,1,Molecular Genetics,"Kirchner, Nicholas C",3.127619047619047
Spring,2010,35,ECON,103,0,12,0,0,12,0,0,9,0,0,0,0,2,0,Macroeconomic Principles,"Liu, Zhiwei",2.914285714285714
Spring,2019,54,ECON,203,13,5,6,2,5,5,2,4,3,1,1,2,4,1,Economic Statistics II,"Marques de Amor, Guilherm",2.837169811320755
Fall,2021,64,PSYC,201,11,9,11,2,6,9,4,2,4,0,0,0,6,0,Intro to Social Psych,"Vogt, Randi L",2.9540625
Spring,2018,101,ARCH,274,0,13,13,9,17,12,6,11,7,1,3,2,5,2,Strategies of Arch Design,"Emmons, David J",2.687474747474747
Fall,2011,29,CLCV,115,0,18,0,0,9,0,0,1,0,0,1,0,0,0,Mythology of Greece and Rome,"Marillier, Emily J",3.5172413793103448
Summer,2011,124,CEE,202,7,16,14,11,11,12,14,9,8,8,7,4,0,3,Engineering Risk & Uncertainty,"Kumar, Praveen",2.7219008264462805
Fall,2016,279,CHEM,102,9,21,23,19,32,22,32,26,19,15,28,22,9,2,General Chemistry I,"Marville, Kelly",2.3227436823104695
Spring,2020,24,IS,505,0,21,1,2,0,0,0,0,0,0,0,0,0,0,Adm Mgt of Libs Info Centers,"Alvarez, Barbara A",3.9304166666666664
Spring,2022,60,FIN,527,8,41,7,4,0,0,0,0,0,0,0,0,0,0,Mergers & Acquisitions Topics,"Almeida, Heitor",3.9168333333333334
Spring,2010,52,CPSC,336,3,14,0,4,30,0,0,1,0,0,0,0,0,0,Tomorrow's Environment,"Rayburn, A L",3.333076923076923
Spring,2013,65,CPSC,440,1,8,17,4,12,4,2,6,0,0,2,3,5,1,Applied Statistical Methods I,"Bullock, Donald G",2.7978125
Fall,2019,37,ECON,103,0,6,2,6,6,7,1,2,2,0,2,1,1,1,Macroeconomic Principles,"McDermott, Eric M",2.7874999999999996
Fall,2015,311,FAA,101,45,132,14,10,43,9,9,14,7,2,15,1,9,1,Arts at Illinois,"Mette, Alan T",3.305483870967742
Spring,2016,29,ECON,302,3,5,5,2,5,2,2,0,0,2,1,2,0,0,Inter Microeconomic Theory,"Xu, Hui",3.0003448275862072
Fall,2011,23,LAS,101,2,12,6,0,0,1,1,0,0,1,0,0,0,0,Freshman Seminar,"Hoffman, Ruth A",3.667391304347826
Spring,2014,25,EIL,411,6,6,6,4,1,0,1,0,0,0,0,0,0,1,Intro to TESL Methodology,"Walters, Francis S",3.6945833333333336
Fall,2019,34,SOCW,561,26,5,1,1,0,0,0,0,0,1,0,0,0,0,Applied Int Care Seminar,"Dunlap Johnson, Kenna E",3.8920588235294122
Fall,2012,24,MCB,301,0,0,1,7,10,4,2,0,0,0,0,0,0,0,Experimental Microbiology,"Alt, Renee L",3.013333333333333
Fall,2018,29,TE,450,0,12,8,5,0,2,1,0,0,0,0,0,1,0,"Startups:Inc,Fund,Contracts,IP","Barich, Joseph M",3.5062068965517237
Spring,2021,205,TAM,212,21,34,33,35,20,20,17,11,4,2,3,0,5,0,Introductory Dynamics,"Ertekin, Elif",3.146390243902439
Fall,2015,35,BADM,590,0,20,9,4,0,2,0,0,0,0,0,0,0,0,Sustainability,"Viswanathan, Madhubalan",3.7625714285714285
Fall,2017,26,TAM,451,4,14,4,3,0,0,1,0,0,0,0,0,0,0,Intermediate Solid Mechanics,"Ertekin, Elif",3.8076923076923075
Spring,2019,24,ACCY,302,3,2,5,9,3,0,1,0,0,1,0,0,0,0,Decision Making for Atg,"Fanning, Kirsten B",3.374166666666666
Summer,2011,42,CS,105,8,10,1,7,3,4,6,1,1,1,0,0,0,0,Intro Computing: Non-Tech,"Gambill, Thomas N",3.2771428571428567
Spring,2017,93,MATH,478,9,13,12,11,12,16,2,7,6,1,0,3,1,0,Actuarial Loss Models,"Feng, Runhuan",3.0044086021505367
Spring,2022,31,FIN,567,1,11,9,5,2,3,0,0,0,0,0,0,0,0,Financial Risk Management,"Pearson, Neil D",3.602903225806452
Spring,2015,29,MCB,247,1,1,3,4,7,6,3,1,2,1,0,0,0,0,Human Anat & Physiol Lab II,"Swigart, James P",2.862413793103448
Spring,2014,33,GWS,100,0,4,6,1,10,5,4,2,0,0,0,0,1,0,Intro Gender & Women's Studies,"Klean Zwilling, Jillian M",2.97030303030303
Spring,2010,23,IB,335,1,5,5,2,3,1,2,3,0,0,1,0,0,0,Systematics of Plants,"Downie, Stephen R",3.145217391304348
Spring,2022,42,KIN,104,0,32,0,0,6,0,0,2,0,0,0,0,2,0,Skating Activities,"Clarke, Caitlin L",3.5714285714285716
Spring,2011,24,ENGL,460,5,10,6,2,0,0,0,1,0,0,0,0,0,0,Politics of Children's Lit,"Reese, Debbie",3.778333333333333
Spring,2013,31,DANC,120,5,12,7,2,0,2,0,1,0,1,1,0,0,0,Tap Dance I,"Lopez Ramirez, Sandra P",3.549032258064516
Spring,2011,94,CEE,330,14,42,24,9,2,1,0,2,0,0,0,0,0,0,Environmental Engineering,"Nguyen, Thanh H",3.7736170212765954
Fall,2019,25,SOCW,427,4,9,9,1,1,0,0,0,1,0,0,0,0,0,Social Work Research Methods,"Shepke, Frank T",3.7212
Spring,2010,62,CHBE,431,4,7,6,12,6,9,16,1,0,0,0,0,1,0,Process Design,"Miletic, Marina",3.020806451612903
Fall,2011,25,FIN,516,3,6,3,2,7,2,2,0,0,0,0,0,0,0,Term Structure Models,"Widdicks, Martin",3.3868
Spring,2020,42,MATH,103,6,20,0,1,10,0,2,3,0,0,0,0,0,0,Theory of Arithmetic,"Hoffmeister, April M",3.523571428571428
Fall,2014,78,IE,430,7,26,21,15,5,3,0,1,0,0,0,0,0,0,Economic Found of Quality Syst,"Lee, Yu-Ching",3.641410256410256
Fall,2016,201,IB,204,0,9,28,35,55,35,19,8,5,1,4,0,2,0,Genetics,"Heath, Katy D",2.9239303482587067
Spring,2013,36,ME,340,2,6,5,4,7,2,3,5,1,0,1,0,0,0,Dynamics of Mechanical Systems,"Xie, Yangmin",3.046388888888889
Spring,2013,23,BTW,250,2,11,1,1,6,1,0,1,0,0,0,0,0,0,Principles Bus Comm,"Hechler, William D",3.550869565217391
Fall,2010,22,MCB,253,0,4,5,4,4,3,1,0,1,0,0,0,0,0,Exp Techniqs in Cellular Biol,"Nidhi, Nidhi",3.2581818181818183
Summer,2011,120,CS,412,12,43,31,13,6,6,3,4,0,0,0,0,2,0,Introduction to Data Mining,"Han, Jiawei",3.5505833333333334
Fall,2010,28,ENGL,403,1,12,4,1,1,5,2,0,0,0,0,0,2,0,History of the English Lang,"Baron, Dennis E",3.2507142857142854
Fall,2019,147,CHEM,420,3,19,24,13,17,18,15,11,17,6,2,2,0,0,Instrumental Characterization,"Han, Hee Sun",2.823741496598639
Spring,2011,24,MCB,253,1,3,8,5,1,5,1,0,0,0,0,0,0,0,Exp Techniqs in Cellular Biol,"Good, Elizabeth A",3.3620833333333326
Fall,2021,21,LER,590,4,8,8,0,1,0,0,0,0,0,0,0,0,0,Leadership & Employ Engagement,"Pearlman, Laurence J",3.8266666666666667
Fall,2018,139,FIN,221,1,52,17,15,28,8,3,7,3,2,3,0,0,0,Corporate Finance,"Dyer, Michael A",3.319136690647482
Fall,2012,42,ACCY,201,5,5,5,6,11,4,2,3,1,0,0,0,0,0,Accounting and Accountancy I,"Arvin, Kyle C",3.198571428571428
Fall,2020,21,BTW,250,7,11,2,0,1,0,0,0,0,0,0,0,0,0,Principles Bus Comm,"Bowman, Andrew J",3.920952380952381
Fall,2013,116,TAM,210,6,17,7,12,9,11,5,14,1,12,10,6,5,1,Introduction to Statics,"Keane, Richard D",2.4810434782608697
Spring,2018,31,ME,472,1,16,5,3,4,1,0,1,0,0,0,0,0,0,Introduction to Tribology,"Dunn, Alison C",3.6454838709677415
Fall,2019,32,ECON,490,4,13,2,2,8,0,0,0,1,1,0,0,1,0,Econ of Organizations,"Arvan, Lanny",3.40625
Spring,2022,32,IS,204,4,10,13,3,1,0,0,0,0,0,0,0,1,0,Research Design Info Sciences,"LaRue, Elizabeth M",3.646875
Fall,2012,22,LAS,101,8,8,1,0,2,1,1,1,0,0,0,0,0,0,Freshman Seminar,"Johnson, Jamil D",3.666818181818182
Spring,2022,43,ARAB,150,7,3,6,1,1,2,1,1,0,1,0,4,16,0,Lang&Culture of Arab World,"Saadah, Eman",1.9076744186046513
Summer,2018,33,ART,100,1,14,7,4,1,2,0,1,0,0,0,0,3,0,Understanding Visual Culture,"Burns, Jennifer",3.3136363636363635
Spring,2019,31,ECON,103,4,9,6,3,4,1,2,0,0,0,1,0,1,0,Macroeconomic Principles,"Leite Estanisla, Luiz Fel",3.3658064516129027
Fall,2012,21,FIN,321,3,4,3,4,3,2,1,0,1,0,0,0,0,0,Advanced Corporate Finance,"Fos, Vyacheslav",3.3652380952380954
Spring,2022,23,ENGL,200,2,8,7,2,1,1,0,0,0,0,0,0,2,0,Intro to Lit and Culture,"Oh, Rebecca",3.3921739130434783
Spring,2017,28,GLBL,296,1,11,11,2,3,0,0,0,0,0,0,0,0,0,Glbl Mass Incarceration,"Kilgore, James W",3.715357142857143
Fall,2011,35,ACE,447,0,13,15,2,2,1,2,0,0,0,0,0,0,0,Case Stud Agr Accy & Fin Plan,"Ellinger, Paul N",3.6297142857142854
Fall,2012,27,ACCY,556,4,1,8,8,6,0,0,0,0,0,0,0,0,0,Tax Research,"Varadharajan, Anupama",3.4814814814814814
Spring,2018,89,SHS,120,0,51,0,0,26,0,0,7,0,0,0,0,5,0,"Child, Comm, & Lang Ability","Wachtel, Jayne M",3.3258426966292136
Fall,2014,26,EPSY,220,10,0,5,4,5,0,0,1,0,0,0,0,1,0,Career Theory and Practice,"Xu, Shengmei",3.4103846153846153
Spring,2016,24,MATH,117,2,15,4,0,3,0,0,0,0,0,0,0,0,0,Elementary Mathematics,"Hoffmeister, April M",3.8200000000000003
Summer,2011,22,HIST,200,0,6,5,4,4,2,0,1,0,0,0,0,0,0,Intro Hist Interpretation,"Toby, Ronald P",3.4095454545454547
Fall,2010,33,ANSC,400,2,20,6,2,1,1,1,0,0,0,0,0,0,0,Dairy Herd Management,"Hutjens, Michael F",3.778181818181818
Spring,2021,94,STAT,400,24,26,13,10,9,3,1,1,1,3,1,1,1,0,Statistics and Probability I,"Yu, Albert",3.4859574468085106
Spring,2011,79,ECE,210,10,8,1,1,19,0,10,15,4,7,0,0,3,1,Analog Signal Processing,"Eden, James G",2.6319230769230773
Fall,2013,21,FR,103,0,8,6,0,3,2,0,1,0,0,0,1,0,0,Intermediate French I,"Tarjanyi, Peter",3.3823809523809523
Fall,2011,40,ECON,102,0,20,9,3,2,2,2,0,2,0,0,0,0,0,Microeconomic Principles,"Sogo, Takeharu",3.5589999999999997
Fall,2021,21,MCB,245,1,1,5,3,1,0,4,5,1,0,0,0,0,0,Human Anat & Physiol Lab I,"Joesting, Jennifer J",2.872857142857143
Fall,2019,721,KIN,247,0,571,37,21,41,7,9,11,3,1,6,0,13,1,Intro to Sport Psychology,"Adamek, John F",3.731555555555555
Fall,2018,171,ANTH,103,7,24,35,15,32,23,6,11,4,2,7,3,2,0,Anthro in a Changing World,"Sohn, Agnes",3.0066666666666664
Fall,2014,36,FIN,221,1,17,5,3,3,0,3,1,1,1,1,0,0,0,Corporate Finance,"Amiri Moghadam, Sadra",3.398055555555555
Fall,2021,24,PSYC,100,3,11,4,1,0,2,1,1,0,0,0,0,1,0,Intro Psych,"Siler, Jessica",3.486666666666667
Spring,2015,25,ME,487,3,7,6,3,3,2,1,0,0,0,0,0,0,0,MEMS-NEMS Theory & Fabrication,"Bahl, Gaurav",3.5471999999999997
Spring,2015,193,STAT,100,31,53,24,24,28,8,6,8,3,3,2,0,2,1,Statistics,"Ravat, Uma V",3.3871875
Spring,2011,35,FIN,221,1,10,1,2,14,3,0,3,0,0,1,0,0,0,Corporate Finance,"Nam, Sangjeong",3.181142857142857
Fall,2016,24,KIN,101,0,19,0,0,4,0,0,1,0,0,0,0,0,0,Aerobics I,"Amjod, Raja M",3.75
Summer,2011,36,ME,430,3,4,5,3,7,2,0,7,4,0,1,0,0,0,Failure of Engrg Materials,"Jasiuk, Iwona M",2.898888888888889
Fall,2012,25,LLS,360,1,2,7,2,6,4,1,0,0,0,0,0,1,1,Contemporary US Latina/o Lit,"Romero, Rolando J",3.14
Spring,2018,36,FIN,321,2,11,13,4,4,2,0,0,0,0,0,0,0,0,Advanced Corporate Finance,"Wu, Yufeng",3.621388888888889
Spring,2010,51,IB,363,0,26,0,0,15,0,0,7,0,0,0,0,3,0,Plants and Their Uses,"Seigler, David",3.196078431372549
Fall,2021,32,ADV,483,0,5,7,7,7,3,2,0,0,1,0,0,0,0,Audience Analysis,"Hu, Xiaohan",3.25
Spring,2013,183,CHLH,243,72,49,14,14,9,4,5,2,2,2,2,1,7,0,Drug Use and Abuse,"Delic-Ovcina, Lejla",3.5191256830601088
Fall,2010,61,PHYS,100,4,17,14,6,11,1,2,4,1,0,1,0,0,0,Thinking About Physics,"Gladding, Gary E",3.3829508196721303
Fall,2013,59,MATH,410,8,11,15,10,6,4,2,3,0,0,0,0,0,0,Lin Algebra & Financial Apps,"Varodayan, David",3.4523728813559327
Fall,2017,34,KIN,160,13,7,9,3,0,0,0,0,0,1,0,0,1,0,Introduction to Kinesiology,"Shelley, Susan",3.6573529411764705
Fall,2010,29,ARTD,213,6,15,6,0,1,0,0,0,0,0,0,0,0,1,Introduction to Image Making,"Jennings, John",3.8935714285714282
Fall,2017,127,ECE,445,15,19,20,16,27,12,4,7,5,0,1,0,1,0,Senior Design Project Lab,"Reinhard, Karl E",3.215669291338583
Spring,2015,24,RLST,110,0,11,3,4,3,1,1,1,0,0,0,0,0,0,World Religions,"Mitchell, Nicholas R",3.51375
Fall,2012,38,ACCY,510,0,10,11,6,7,3,1,0,0,0,0,0,0,0,Financial Reporting Standards,"Doogar, Rajib K",3.4655263157894742
Fall,2017,31,IS,561,0,21,9,0,1,0,0,0,0,0,0,0,0,0,Information Modeling,"Schneider, Jodi A",3.871935483870968
Fall,2015,28,ME,402,3,13,4,0,5,1,0,0,1,0,1,0,0,0,Design of Thermal Systems,"Elbel, Stefan",3.536428571428572
Spring,2014,25,EPSY,430,0,23,0,1,0,1,0,0,0,0,0,0,0,0,Early Adolescent Development,"Berry, Daniel J",3.92
Fall,2017,39,THEA,101,15,10,4,4,2,1,0,0,0,1,1,0,1,0,Introduction to Theatre Arts,"Morrissette, Jason W",3.5641025641025643
Spring,2021,26,ENGL,216,0,12,6,3,1,3,0,0,0,0,0,0,1,0,Legends of King Arthur,"Brassell, Catherine C",3.5007692307692304
Spring,2019,33,CMN,312,1,9,5,7,7,1,1,1,0,0,0,0,1,0,Communicating for Innovation,"Barley, William",3.323030303030303
Fall,2015,170,PSYC,210,4,21,14,10,41,11,12,24,5,4,15,1,6,2,Behavioral Neuroscience,"Juraska, Janice M",2.6330357142857146
Fall,2016,34,HDFS,290,1,10,4,7,2,6,1,1,0,0,0,0,2,0,Intro to Research Methods,"McElwain, Nancy L",3.186470588235294
Fall,2014,44,MUS,250,0,37,5,0,1,0,0,0,0,0,0,0,0,1,U of I Symphony Orchestra,"Schleicher, Donald J",3.9383720930232555
Fall,2015,25,ACE,161,0,14,0,0,10,0,0,1,0,0,0,0,0,0,Microcomputer Applications,"Rogalla, Valerie",3.52
Spring,2013,24,LER,100,0,5,2,2,2,2,0,4,1,1,0,3,2,0,Introduction to Labor Studies,"Fauke, Clare A",2.43125
Fall,2016,25,BUS,101,0,13,5,2,4,1,0,0,0,0,0,0,0,0,Business Prof Responsibility,"DeBrock, Lawrence M",3.6672
Fall,2013,69,CEE,462,2,26,15,5,12,6,3,0,0,0,0,0,0,0,Steel Structures II,"Fahnestock, Larry A",3.5175362318840584
Fall,2015,22,IS,581,0,14,7,0,1,0,0,0,0,0,0,0,0,0,Adm and Use Archival Materials,"Voss, Anke",3.8495454545454546
Summer,2020,24,PSYC,245,1,7,7,2,3,2,0,1,0,0,0,0,1,0,Industrial Org Psych,"Shenouda, Christine K",3.362083333333333
Fall,2018,23,ANTH,143,15,4,0,0,1,1,0,1,1,0,0,0,0,0,Biology of Human Behavior,"Jelinek, Petra",3.710434782608696
Spring,2011,28,FSHN,421,1,6,5,8,5,3,0,0,0,0,0,0,0,0,Pediatric Clinical Nutrition,"Donovan, Sharon M",3.4285714285714293
Spring,2018,29,SBC,505,21,3,3,0,0,2,0,0,0,0,0,0,0,0,Consumer Insights II,"Albarracin, Dolores",3.874137931034483
Spring,2020,43,THEA,101,34,2,2,1,1,0,1,1,1,0,0,0,0,0,Introduction to Theatre Arts,"Jenkins, J'Laney A",3.806279069767442
Fall,2012,227,CS,100,0,188,0,0,21,0,0,6,0,0,1,0,9,2,Freshman Orientation,"Pitt, Leonard B",3.68
Fall,2016,29,MUS,439,3,10,1,3,3,3,3,1,0,0,1,0,1,0,Differentiating Music Instrctn,"Gallo, Donna",3.1951724137931032
Fall,2015,21,MCB,251,9,8,2,1,1,0,0,0,0,0,0,0,0,0,Exp Techniqs in Molecular Biol,"Kirchner, Nicholas C",3.889047619047619
Fall,2011,34,MACS,361,0,4,8,11,6,2,3,0,0,0,0,0,0,0,Film Theory and Criticism,"Projansky, Sarah",3.303529411764706
Fall,2010,22,SOCW,401,0,16,3,2,1,0,0,0,0,0,0,0,0,0,Practice I,"Carter-Black, Janet D",3.8486363636363636
Spring,2011,83,PS,300,0,16,10,9,19,16,4,5,1,1,1,0,0,1,Law&Representation,"Cho, Wendy K",3.0940243902439026
Spring,2017,110,PSYC,328,2,29,16,7,37,6,4,7,0,0,0,0,1,1,Psychology of Gender,"Shenouda, Christine K",3.2694495412844033
Fall,2018,89,ECE,310,7,24,4,8,17,6,10,4,3,2,0,1,2,1,Digital Signal Processing,"Bresler, Yoram",3.0906818181818183
Fall,2013,29,FIN,541,6,13,2,7,1,0,0,0,0,0,0,0,0,0,Real Estate Economics,"Cannaday, Roger E",3.781034482758621
Spring,2021,25,CWL,204,3,4,2,1,5,2,0,1,2,0,1,1,3,0,US Border Lit and Cultures,"Casey, Mary S",2.6408000000000005
Fall,2017,61,ECE,330,3,7,1,3,8,12,3,9,1,2,8,2,2,0,Power Ckts & Electromechanics,"Sauer, Peter W",2.4321311475409835
Spring,2010,24,ENGL,431,0,5,6,5,2,2,2,1,1,0,0,0,0,0,British Romantic Literature,"Underwood, William E",3.264166666666666
Spring,2022,49,BADM,352,8,26,5,1,6,0,1,1,0,0,0,0,0,1,Database Design and Management,"Garimella, Aravinda",3.7502083333333336
Fall,2010,21,ECON,102,0,9,0,0,8,0,0,2,0,0,2,0,0,0,Microeconomic Principles,"Bailey Athias, Diloa J",3.142857142857143
Spring,2014,30,MATH,444,2,16,0,1,8,0,0,3,0,0,0,0,0,0,Elementary Real Analysis,"Agbanusi, Ikemefuna C",3.511
Spring,2022,29,IS,390,0,11,7,2,7,1,0,0,0,0,0,1,0,0,Concepts of Machine Learning,"Bosch, Nigel",3.4720689655172414
Fall,2015,56,ANSC,401,1,40,1,3,7,0,2,2,0,0,0,0,0,0,Beef Production,"Parrett, Douglas F",3.702142857142857
Spring,2022,42,CPSC,113,19,12,0,1,5,1,0,1,1,0,0,0,2,0,"Environment, Agric, & Society","Christianson, Reid D",3.539761904761904
Fall,2019,53,SOC,100,3,11,5,6,13,4,2,4,0,0,0,1,4,0,Introduction to Sociology,"Peach, Matthew",2.968679245283018
Spring,2012,60,FIN,580,9,42,1,5,2,1,0,0,0,0,0,0,0,0,Corp Finance and Valuation,"Kannan, Srinivasan",3.8831666666666664
Fall,2019,143,KIN,122,13,40,37,22,16,9,3,0,0,1,1,0,1,0,Physical Activity and Health,"Richards, Alicia",3.5132867132867127
Fall,2017,27,GWS,385,1,11,8,4,2,0,0,0,0,0,0,0,1,0,Transnational Sexualities,"Asaka, Ikuko",3.580740740740741
Spring,2016,26,SHS,321,0,12,5,2,3,1,1,1,0,0,1,0,0,0,American Sign Language III,"Dramin Weiss, Susan M",3.4619230769230764
Spring,2016,30,ACE,444,3,5,0,1,8,2,1,6,1,1,2,0,0,0,Finan Serv & Invest Plan,"Sherrick, Bruce J",2.8
Fall,2012,44,ANSC,401,2,31,0,5,2,0,2,2,0,0,0,0,0,0,Beef Production,"Parrett, Douglas F",3.711590909090909
Fall,2010,79,CHEM,315,3,11,3,3,19,7,15,9,5,0,4,0,0,0,Instrumental Chem Systems Lab,"Rauchfuss, Thomas B",2.7593670886075947
Fall,2010,23,MSE,480,2,4,5,4,6,2,0,0,0,0,0,0,0,0,Surfaces and Colloids,"Granick, Steve",3.4352173913043482
Spring,2011,72,ECE,333,2,21,3,0,29,3,0,12,0,0,2,0,0,0,Green Electric Energy,"Rogers, Katherine M",3.1113888888888885
Winter,2015,38,BADM,350,1,23,5,2,3,1,1,1,0,0,1,0,0,0,IT for Networked Organizations,"Sachdev, Vishal",3.6318421052631575
Spring,2018,26,ECON,480,0,4,3,1,0,2,3,3,2,1,2,5,0,0,Industrial Comp and Monopoly,"Toossi, Ali",2.257307692307692
Fall,2017,28,SOCW,410,13,5,7,0,1,2,0,0,0,0,0,0,0,0,Social Welfare Pol and Svcs,"Camp, Donna P",3.786785714285714
Spring,2014,51,BADM,508,0,7,12,19,12,0,0,0,0,0,0,0,0,1,Leadership and Teams,"Northcraft, Gregory B",3.4262
Summer,2014,21,CS,101,9,4,0,0,3,3,0,0,0,0,0,2,0,0,Intro Computing: Engrg & Sci,"Gambill, Thomas N",3.3500000000000005
Spring,2014,177,CHEM,233,26,63,48,15,17,2,3,2,0,1,0,0,0,0,Elementary Organic Chem Lab I,"Morehouse, Gregory F",3.676666666666667
Spring,2011,30,ANSC,250,0,14,0,5,3,2,0,0,1,2,0,0,2,1,Companion Animals in Society,"Brandt, Adam L",3.1489655172413795
Fall,2017,27,BADM,528,0,14,12,1,0,0,0,0,0,0,0,0,0,0,Promotional Strategy,"White, Tiffany B",3.828518518518518
Fall,2021,29,ACCY,410,0,8,5,9,7,0,0,0,0,0,0,0,0,0,Advanced Financial Reporting,"Ibrahim, Adel Nematallah",3.4937931034482754
